datetime,Biogas,Biomass,CCGT,CHP,Coal,Fossil,Generic,Hydro,Mining,Nuclear,Other,OtherRenew,Residual,Scheduled,Solar,Waste,Wind,demand
2023-12-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31 23:00:00+00:00,82.5,207.6,3341.1,1177.4,275.0,3.0,0.0,3281.625,0.0,7089.5,0.0,0.1,1.3,0.0,2.8,197.9,5370.125,21029.95
2024-01-01 00:00:00+00:00,82.4,191.1,3320.408,1175.2,275.0,3.0,0.0,3287.85,0.0,7089.5,0.0,0.1,1.2,0.0,0.0,200.9,5303.0,20929.658
2024-01-01 01:00:00+00:00,82.2,178.2,3337.5,1175.4,275.0,3.0,0.0,2829.9,0.0,7089.5,0.0,0.1,1.2,0.0,4.3,196.70000000000002,5155.8,20328.8
2024-01-01 02:00:00+00:00,82.2,177.0,3391.4,1175.9,275.0,3.0,0.0,2562.6,0.0,7088.5,0.0,0.1,1.1,0.0,5.7,212.60000000000002,5082.95,20058.05
2024-01-01 03:00:00+00:00,81.6,174.1,3416.6,1176.1,275.0,3.0,0.0,2364.3500000000004,0.0,7088.5,0.0,0.1,1.1,0.0,12.7,212.10000000000002,5115.15,19920.4
2024-01-01 04:00:00+00:00,81.2,174.1,3393.4,1181.3,275.0,3.0,0.0,2293.95,0.0,7088.5,0.0,0.1,1.1,0.0,15.8,212.10000000000002,5155.4,19874.949999999997
2024-01-01 05:00:00+00:00,80.0,178.1,3439.05,1198.75,275.0,3.0,0.0,2284.15,0.0,7090.5,0.0,0.1,0.9,0.0,15.9,216.7,5159.1,19941.25
2024-01-01 06:00:00+00:00,79.3,178.1,3392.7,1198.7,272.5,3.0,0.0,2301.3,0.0,7089.5,0.0,0.1,0.9,0.0,17.3,211.8,5473.4,20218.600000000002
2024-01-01 07:00:00+00:00,80.1,176.4,3446.0,1199.5,275.0,15.0,0.0,2318.2,0.0,7089.5,0.0,0.1,0.9,0.0,118.375,210.3,5758.175,20687.55
2024-01-01 08:00:00+00:00,80.1,179.1,3435.7,1197.35,273.75,27.0,0.0,2290.5,0.0,7089.5,0.0,0.1,0.9,0.0,1533.875,210.2,5725.25,22043.325
2024-01-01 09:00:00+00:00,77.9,174.2,2431.4,1140.05,271.25,27.0,0.0,2095.1000000000004,0.0,7060.0,0.0,0.1,1.0,0.0,4800.425,207.7,5727.4,24013.525
2024-01-01 10:00:00+00:00,76.2,173.2,2110.05,1080.8,267.95,27.1,0.0,2044.9,0.0,7018.0,0.0,0.1,1.0,0.0,7833.175,212.0,5893.625,26738.1
2024-01-01 11:00:00+00:00,75.8,174.3,2040.3,1078.6,262.5,27.0,0.0,1987.6,0.0,7016.0,0.0,0.1,1.0,0.0,9370.575,208.2,6481.525,28723.5
2024-01-01 12:00:00+00:00,75.7,174.3,2035.7,1090.2,263.75,27.0,0.0,1988.1,0.0,7014.0,0.0,0.1,1.2,0.0,10229.449999999999,208.5,5694.575,28802.575
2024-01-01 13:00:00+00:00,76.1,174.2,2031.3,1098.8,270.0,27.0,0.0,2001.8,0.0,7010.0,0.0,0.1,1.0,0.0,10155.1,208.7,6979.257,30033.356999999996
2024-01-01 14:00:00+00:00,76.1,173.1,2045.9,1099.8,270.0,27.0,0.0,2004.2,0.0,7088.0,0.0,0.1,1.1,0.0,10232.550000000001,208.6,7559.025,30785.475000000006
2024-01-01 15:00:00+00:00,78.0,174.1,2052.6,1136.1,275.0,27.0,0.0,2064.075,0.0,7088.0,0.0,0.1,1.1,0.0,7425.474999999999,208.8,7274.1,27804.449999999997
2024-01-01 16:00:00+00:00,81.5,181.0,2459.825,1193.0,275.0,27.0,0.0,2683.6,0.0,7087.0,0.0,0.1,1.1,0.0,2312.5,209.4,7751.05,24262.075
2024-01-01 17:00:00+00:00,81.2,199.1,2020.0,1239.5,275.0,49.8,0.0,4050.6000000000004,0.0,7087.0,0.0,0.1,1.1,0.0,224.375,212.0,8420.275,23860.05
2024-01-01 18:00:00+00:00,81.2,208.0,1837.7,1259.6,275.0,49.8,0.0,4285.5,0.0,7088.0,0.0,0.1,1.1,0.0,109.2,212.39999999999998,8834.9,24242.5
2024-01-01 19:00:00+00:00,80.5,208.0,1687.3,1259.0,275.0,49.8,0.0,4340.7,0.0,7088.0,0.0,0.1,1.3,0.0,64.0,211.0,9316.15,24580.85
2024-01-01 20:00:00+00:00,81.4,208.1,1929.675,1265.5,275.0,49.8,0.0,4052.6,0.0,7089.0,0.0,0.1,1.3,0.0,52.800000000000004,211.5,9143.25,24360.025
2024-01-01 21:00:00+00:00,81.6,198.0,1666.075,1271.4,275.0,49.8,0.0,3400.2749999999996,0.0,7088.0,0.0,0.1,1.3,0.0,43.8,211.39999999999998,9258.75,23545.5
2024-01-01 22:00:00+00:00,81.7,172.9,2079.1,1265.1,275.0,49.8,0.0,2559.3,0.0,7087.0,0.0,0.1,1.3,0.0,37.1,211.60000000000002,9516.575,23336.575
2024-01-01 23:00:00+00:00,79.6,182.0,2299.85,1267.7,286.25,27.0,0.0,2166.3,0.0,7089.4,0.0,0.1,1.3,0.0,30.3,208.2,9950.6,23588.6
2024-01-02 00:00:00+00:00,79.3,180.3,2297.125,1211.85,282.5,27.0,0.0,2032.6,0.0,7088.4,0.0,0.1,1.2,0.0,12.3,208.6,9922.65,23343.925000000003
2024-01-02 01:00:00+00:00,78.0,178.2,2299.2,1227.1,289.5,27.0,0.0,1956.5,0.0,7088.6,0.0,0.1,1.2,0.0,2.2,210.10000000000002,9847.125,23204.825
2024-01-02 02:00:00+00:00,78.0,193.5,2306.3,1223.65,286.25,27.0,0.0,1965.0,0.0,7078.85,0.0,0.1,1.1,0.0,2.2,208.60000000000002,9773.5,23144.050000000003
2024-01-02 03:00:00+00:00,76.3,198.2,2294.325,1265.7,232.5,27.0,0.0,1870.1,0.0,7088.6,0.0,0.1,1.1,0.0,2.2,208.5,9221.9,22486.525
2024-01-02 04:00:00+00:00,75.5,198.2,2299.375,1304.7,240.0,27.0,0.0,1902.0,0.0,7087.6,0.0,0.1,1.1,0.0,2.3,207.89999999999998,9428.65,22774.425000000003
2024-01-02 05:00:00+00:00,75.6,209.4,2317.525,1398.65,260.0,29.4,0.0,1977.8,0.0,7089.4,0.0,0.1,0.9,0.0,2.4,208.5,10450.734,24020.409
2024-01-02 06:00:00+00:00,75.5,210.8,2176.2,1540.55,256.25,56.1,0.0,2565.75,0.0,7089.4,0.0,0.1,0.9,0.0,14.9,209.0,10952.7,25148.15
2024-01-02 07:00:00+00:00,77.6,209.5,1634.2,1605.95,260.0,79.1,0.0,3447.8,0.0,7089.4,0.0,0.1,0.9,0.0,190.425,209.0,11184.675,25988.65
2024-01-02 08:00:00+00:00,78.1,209.5,1317.3,1621.4,260.0,79.1,0.0,3538.2,0.0,7089.4,0.0,0.1,0.9,0.0,1831.875,208.89999999999998,11631.575,27866.35
2024-01-02 09:00:00+00:00,78.1,210.3,978.0,1632.75,286.25,79.1,0.0,3357.0249999999996,0.0,7075.6,0.0,0.1,1.0,0.0,5236.475,208.89999999999998,11595.825,30739.425
2024-01-02 10:00:00+00:00,78.0,214.9,1042.9,1659.9,300.0,79.1,0.0,2769.15,0.0,7053.6,0.0,0.1,1.0,0.0,7168.0,208.7,11870.975,32446.324999999997
2024-01-02 11:00:00+00:00,78.1,216.35,1019.1,1697.6,300.0,79.1,0.0,2542.5,0.0,7051.9,0.0,0.1,1.0,0.0,7579.475,208.89999999999998,12543.175,33317.3
2024-01-02 12:00:00+00:00,78.0,220.0,1019.2,1676.7,290.0,78.7,0.0,2539.55,0.0,7049.9,0.0,0.1,1.2,0.0,7275.5,209.10000000000002,13169.2,33607.149999999994
2024-01-02 13:00:00+00:00,78.3,219.9,1097.075,1689.8,300.0,78.7,0.0,2656.7,0.0,7046.9,0.0,0.1,1.0,0.0,7012.7,209.8,13848.775,34239.75
2024-01-02 14:00:00+00:00,78.4,216.8,1100.714,1683.3,270.0,72.7,0.0,2759.2,0.0,7043.9,0.0,0.1,1.1,0.0,6566.75,210.60000000000002,14675.05,34678.614
2024-01-02 15:00:00+00:00,79.3,219.8,1513.125,1712.5,270.0,72.7,0.0,2930.45,0.0,7040.9,0.0,0.1,1.1,0.0,4055.4000000000005,208.89999999999998,14496.075,32600.350000000002
2024-01-02 16:00:00+00:00,80.4,234.3,2356.825,1739.1,270.0,73.1,0.0,3730.2,0.0,7077.6,0.0,0.1,1.1,0.0,1166.675,208.9,15102.875,32041.175
2024-01-02 17:00:00+00:00,80.3,243.4,1958.575,1768.3,270.0,79.1,0.0,4324.2,0.0,7078.6,0.0,0.1,1.1,0.0,248.3,208.10000000000002,15756.45,32016.525
2024-01-02 18:00:00+00:00,81.8,245.3,1856.425,1794.6,300.0,78.4,0.0,4466.475,0.0,7080.6,0.0,0.1,1.1,0.0,92.9,211.5,15877.025,32086.225
2024-01-02 19:00:00+00:00,79.4,243.3,1697.8,1788.7,310.0,78.4,0.0,4418.5,0.0,7080.6,0.0,0.1,1.3,0.0,75.0,205.10000000000002,16199.525,32177.725
2024-01-02 20:00:00+00:00,80.5,233.6,1798.8,1777.6,310.0,78.4,0.0,4287.625,0.0,7082.6,0.0,0.1,1.3,0.0,40.4,201.8,16207.125,32099.85
2024-01-02 21:00:00+00:00,80.8,223.5,1754.325,1749.05,310.0,78.0,0.0,3365.775,0.0,7054.6,0.0,0.1,1.3,0.0,21.3,202.2,15885.05,30726.0
2024-01-02 22:00:00+00:00,80.8,214.9,1593.05,1708.15,310.0,72.0,0.0,2646.8500000000004,0.0,7052.6,0.0,0.1,1.3,0.0,21.2,202.89999999999998,14688.85,28592.7
2024-01-02 23:00:00+00:00,77.7,210.933,1542.1,1483.9,310.0,30.6,0.0,2306.45,0.0,7086.4,0.0,0.1,1.3,0.0,9.1,203.7,14988.7,28250.983
2024-01-03 00:00:00+00:00,78.0,212.1,1435.5,1455.8,310.0,30.5,0.0,2104.9,0.0,7086.4,0.0,0.1,1.2,0.0,6.7,200.60000000000002,14374.675,27296.475
2024-01-03 01:00:00+00:00,78.4,212.2,1434.0,1457.05,310.0,30.5,0.0,2063.05,0.0,7085.4,0.0,0.1,1.2,0.0,19.4,200.39999999999998,14193.95,27085.649999999998
2024-01-03 02:00:00+00:00,78.3,211.0,1413.5,1462.2,310.0,30.5,0.0,1959.6999999999998,0.0,7084.4,0.0,0.1,1.1,0.0,2.2,200.5,13560.5,26314.0
2024-01-03 03:00:00+00:00,78.5,212.1,1413.6,1453.1,300.0,30.5,0.0,1952.1999999999998,0.0,7086.4,0.0,0.0,1.1,0.0,18.7,200.4,13783.0,26529.6
2024-01-03 04:00:00+00:00,77.3,212.1,1412.5,1460.45,310.0,30.5,0.0,1975.1000000000001,0.0,7085.4,0.0,0.0,1.1,0.0,6.4,198.29999999999998,13537.7,26306.85
2024-01-03 05:00:00+00:00,74.7,212.1,1610.8,1495.9,310.0,41.9,0.0,2094.7,0.0,7087.4,0.0,0.0,0.9,0.0,2.4,205.4,13689.625,26825.825
2024-01-03 06:00:00+00:00,74.6,242.9,1676.375,1737.95,310.0,74.2,0.0,3071.3,0.0,7089.1,0.0,0.1,0.9,0.0,3.3,199.4,13451.725,27931.850000000002
2024-01-03 07:00:00+00:00,75.2,272.2,1237.15,1934.8,330.0,92.0,0.0,3569.1000000000004,0.0,7089.1,0.0,0.1,10.9,0.0,93.07499999999999,200.89999999999998,13170.975,28075.5
2024-01-03 08:00:00+00:00,74.6,275.1,1421.2,1947.2,335.0,98.6,0.0,4000.6,0.0,7074.1,0.0,0.1,6.6,0.0,777.8,200.8,13257.275,29468.975
2024-01-03 09:00:00+00:00,74.9,251.7,1230.15,1965.25,385.0,98.6,0.0,3981.75,0.0,7072.1,0.0,0.1,1.0,0.0,2935.75,196.8,12616.4,30809.5
2024-01-03 10:00:00+00:00,76.7,251.2,977.175,1963.2,415.0,105.4,0.0,3146.825,0.0,7071.1,0.0,0.1,1.0,0.0,4943.299999999999,200.60000000000002,12367.9,31519.5
2024-01-03 11:00:00+00:00,77.2,233.3,789.4,1933.5,415.0,98.6,0.0,2978.35,0.0,7071.1,0.0,0.1,1.0,0.0,5596.825,200.8,12195.4,31590.575000000004
2024-01-03 12:00:00+00:00,77.2,237.6,861.0,1948.75,365.0,98.6,0.0,3069.225,0.0,7075.1,0.0,0.1,9.2,0.0,6261.375,201.0,12191.2,32395.350000000002
2024-01-03 13:00:00+00:00,78.9,254.5,1324.25,1985.8,365.0,98.6,0.0,3680.75,0.0,7088.1,0.0,0.1,9.0,0.0,5296.75,196.60000000000002,11783.425,32161.774999999998
2024-01-03 14:00:00+00:00,79.3,251.4,2121.425,1997.0,385.0,98.6,0.0,3897.725,0.0,7089.1,0.0,0.1,9.1,0.0,4499.25,200.10000000000002,10950.1,31578.200000000004
2024-01-03 15:00:00+00:00,79.4,255.4,3120.3,2042.467,335.0,98.6,0.0,4402.125,0.0,7088.1,0.0,0.1,9.1,0.0,2617.275,192.4,10051.475,30291.742
2024-01-03 16:00:00+00:00,80.6,257.8,4127.925,2156.2,330.0,108.2,0.0,5063.7,0.0,7087.1,0.0,0.1,9.1,0.0,827.375,203.10000000000002,8975.6,29226.800000000003
2024-01-03 17:00:00+00:00,81.6,263.65,4341.725,2193.2,310.0,108.3,0.0,6364.25,0.0,7088.1,0.0,0.1,9.1,0.0,192.225,224.45999999999998,8684.075,29860.785
2024-01-03 18:00:00+00:00,84.6,262.675,4462.925,2206.1,310.0,83.7,0.0,6651.1,0.0,7088.1,0.0,0.1,9.1,0.0,65.5,204.0,8539.95,29967.850000000002
2024-01-03 19:00:00+00:00,84.5,275.483,4228.85,2320.3,330.0,79.0,0.0,7489.675,0.0,7089.1,0.0,0.1,9.3,0.0,22.4,200.8,8674.575,30804.083000000002
2024-01-03 20:00:00+00:00,85.9,275.0,4009.75,2320.9,330.0,79.0,0.0,6908.325,0.0,7090.1,0.0,0.1,3.3,0.0,12.4,201.4,8934.525,30250.699999999997
2024-01-03 21:00:00+00:00,84.3,274.9,3400.8,2314.9,310.0,79.0,0.0,5499.575,0.0,7088.1,0.0,0.1,1.3,0.0,15.0,215.337,8881.075,28164.387000000002
2024-01-03 22:00:00+00:00,84.6,272.8,2653.825,2315.1,310.0,79.0,0.0,4683.375,0.0,7088.1,0.0,0.1,1.3,0.0,11.9,221.8,8474.375,26196.275
2024-01-03 23:00:00+00:00,82.9,265.0,2174.85,2281.9,320.0,70.1,0.0,4037.95,0.0,7088.9,0.0,0.1,1.3,0.0,1.7,224.2,8357.475,24906.375
2024-01-04 00:00:00+00:00,83.2,262.0,1778.65,2280.1,320.0,69.6,0.0,3476.675,0.0,7088.9,0.0,0.1,1.2,0.0,1.8,228.5,7624.475,23215.199999999997
2024-01-04 01:00:00+00:00,81.5,262.8,1595.25,2269.25,320.0,69.6,0.0,3348.175,0.0,7088.9,0.0,0.1,1.2,0.0,1.8,224.5,7278.975,22542.050000000003
2024-01-04 02:00:00+00:00,80.3,261.6,1442.35,2199.35,320.0,69.6,0.0,3329.5,0.0,7087.9,0.0,0.1,1.1,0.0,1.7,219.60000000000002,7134.5,22147.6
2024-01-04 03:00:00+00:00,79.2,262.8,1442.4,2199.7,320.0,69.7,0.0,3081.7,0.0,7089.9,0.0,0.1,1.1,0.0,1.7,216.0,6932.7,21697.0
2024-01-04 04:00:00+00:00,78.6,262.8,1497.225,2205.55,320.0,69.7,0.0,3255.85,0.0,7087.9,0.0,0.1,1.1,0.0,1.7,214.8,7019.5,22014.824999999997
2024-01-04 05:00:00+00:00,79.5,262.7,1873.0,2317.1,320.0,69.7,0.0,3467.475,0.0,7089.9,0.0,0.1,0.9,0.0,1.9,230.9,7020.85,22734.025
2024-01-04 06:00:00+00:00,77.0,268.8,1960.175,2358.35,300.0,72.3,0.0,5089.95,0.0,7088.9,0.0,0.1,0.9,0.0,9.5,233.1,7039.2,24498.275
2024-01-04 07:00:00+00:00,77.1,269.3,2562.8,2365.26,300.0,73.3,0.0,6552.549999999999,0.0,7089.9,0.0,0.1,8.9,0.0,33.80000000000001,233.1,6958.75,26524.86
2024-01-04 08:00:00+00:00,77.6,265.0,2799.5,2368.4,320.0,74.0,0.0,6729.099999999999,0.0,7089.9,0.0,0.1,8.9,0.0,832.3499999999999,233.1,6876.95,27674.899999999998
2024-01-04 09:00:00+00:00,77.6,259.7,2990.0,2359.805,370.0,74.0,0.0,6465.900000000001,0.0,7088.9,0.0,0.1,11.5,0.0,2658.375,237.1,6494.175,29087.155
2024-01-04 10:00:00+00:00,77.6,264.617,2638.45,2360.3,400.0,77.2,0.0,6370.299999999999,0.0,7087.9,0.0,0.1,24.3,0.0,3722.825,232.7,6061.2,29317.492000000002
2024-01-04 11:00:00+00:00,78.0,266.4,2717.15,2366.3,400.0,77.3,0.0,5566.3,0.0,7088.9,0.0,0.1,9.5,0.0,3839.8,232.7,5633.225,28275.674999999996
2024-01-04 12:00:00+00:00,77.8,266.7,2950.825,2384.5,370.0,77.3,0.0,6059.75,0.0,7088.9,0.0,0.1,9.7,0.0,4283.425,232.9,5865.55,29667.45
2024-01-04 13:00:00+00:00,78.9,259.7,3023.1,2401.9,385.0,77.3,0.0,6217.75,0.0,7087.9,0.0,0.1,9.5,0.0,3356.6,233.6,5342.875,28474.225
2024-01-04 14:00:00+00:00,79.7,261.4,3069.45,2419.2,372.5,84.1,0.0,6231.85,0.0,7088.9,0.0,0.1,9.6,0.0,2619.6749999999997,234.1,5095.125,27565.7
2024-01-04 15:00:00+00:00,79.9,264.8,3256.725,2424.3,320.0,84.1,0.0,7008.599999999999,0.0,7087.9,0.0,0.1,9.6,0.0,980.8999999999999,233.5,4523.225,26273.65
2024-01-04 16:00:00+00:00,82.0,262.8,3457.6,2427.6,320.0,84.1,0.0,6992.0,0.0,7086.9,0.0,0.1,9.6,0.0,600.55,234.20000000000002,4413.525,25970.975
2024-01-04 17:00:00+00:00,83.2,270.5,4199.25,2435.8,300.0,84.1,0.0,8126.7,0.0,7087.9,0.0,0.1,9.6,0.0,70.35,239.1,4188.85,27095.449999999997
2024-01-04 18:00:00+00:00,84.5,275.6,4257.1,2440.2,300.0,83.4,0.0,8328.8,0.0,7087.9,0.0,0.1,9.6,0.0,18.9,243.0,4609.45,27738.55
2024-01-04 19:00:00+00:00,84.9,263.5,4441.0,2438.1,320.0,83.3,0.0,8347.5,0.0,7089.9,0.0,0.1,9.8,0.0,23.7,242.2,5103.925,28447.925
2024-01-04 20:00:00+00:00,86.2,263.6,4214.975,2435.8,320.0,83.3,0.0,7966.099999999999,0.0,7088.9,0.0,0.1,3.3,0.0,23.6,236.8,5358.475,28081.15
2024-01-04 21:00:00+00:00,86.7,263.5,3455.35,2431.0,320.0,83.3,0.0,6873.4,0.0,7088.9,0.0,0.1,1.3,0.0,12.4,240.4,5570.15,26426.5
2024-01-04 22:00:00+00:00,84.9,268.9,2850.55,2342.7,320.0,84.3,0.0,5955.65,0.0,7087.9,0.0,0.1,1.3,0.0,11.8,240.1,5460.65,24708.85
2024-01-04 23:00:00+00:00,80.0,258.6,2465.65,2265.9,300.0,72.0,0.0,3716.65,0.0,7087.2,0.0,0.1,1.3,0.0,1.1,227.8,5692.15,22168.450000000004
2024-01-05 00:00:00+00:00,80.1,254.0,1946.025,2229.6,300.0,71.4,0.0,3672.55,0.0,7087.2,0.0,0.1,1.2,0.0,1.1,238.3,6482.775,22364.35
2024-01-05 01:00:00+00:00,80.1,256.9,1822.05,2223.7,300.0,71.4,0.0,3387.05,0.0,7087.2,0.0,0.1,1.2,0.0,1.1,233.5,6767.15,22231.449999999997
2024-01-05 02:00:00+00:00,79.8,253.6,2070.125,2160.5,300.0,71.4,0.0,3189.15,0.0,7086.2,0.0,0.1,1.1,0.0,1.1,232.5,6888.1,22333.675000000003
2024-01-05 03:00:00+00:00,79.4,246.1,1754.0,2160.1,260.0,71.4,0.0,3031.3999999999996,0.0,7086.2,0.0,0.1,1.1,0.0,1.1,232.3,7714.5,22637.699999999997
2024-01-05 04:00:00+00:00,80.3,254.7,2153.55,2163.5,260.0,71.4,0.0,3072.65,0.0,7086.2,0.0,0.1,1.1,0.0,1.1,232.10000000000002,8692.1,24068.8
2024-01-05 05:00:00+00:00,77.7,251.6,2255.575,2175.1,260.0,71.8,0.0,3689.7999999999997,0.0,7088.2,0.0,0.1,0.9,0.0,2.1,237.9,9373.525,25484.3
2024-01-05 06:00:00+00:00,75.7,253.7,1604.675,2285.0,260.0,72.6,0.0,4360.325,0.0,7087.2,0.0,0.1,0.9,0.0,2.0,242.3,10164.875,26409.375
2024-01-05 07:00:00+00:00,76.7,261.9,1494.6,2295.0,260.0,81.9,0.0,4485.3,0.0,7087.2,0.0,0.1,2.9,0.0,53.05000000000001,243.3,10930.05,27272.0
2024-01-05 08:00:00+00:00,77.0,261.1,1570.0,2280.8,300.0,83.3,0.0,4608.8,0.0,7087.2,0.0,0.1,17.9,0.0,1568.65,237.9,12397.35,30490.1
2024-01-05 09:00:00+00:00,76.6,254.1,1039.8,2162.0,350.0,83.3,0.0,3706.6499999999996,0.0,7087.2,0.0,0.1,22.4,0.0,5854.650000000001,237.2,13297.1,34171.1
2024-01-05 10:00:00+00:00,74.4,251.3,682.125,2045.1,420.0,76.1,0.0,2840.7749999999996,0.0,7086.2,0.0,0.1,9.5,0.0,8366.875,222.5,14105.05,36180.024999999994
2024-01-05 11:00:00+00:00,74.9,254.7,717.8,1943.8,400.0,90.9,0.0,2367.3,0.0,7084.5,0.0,0.1,20.2,0.0,8656.375,218.9,15819.575,37649.05
2024-01-05 12:00:00+00:00,73.2,269.8,618.95,1927.3,350.0,84.1,0.0,2234.1,0.0,7084.5,0.0,0.1,20.3,0.0,9039.725,218.5,16933.775,38854.350000000006
2024-01-05 13:00:00+00:00,74.3,270.3,685.75,1925.2,400.0,84.1,0.0,2106.2,0.0,7084.5,0.0,0.1,8.8,0.0,9158.975,219.7,17781.775,39799.700000000004
2024-01-05 14:00:00+00:00,73.4,258.6,700.975,1929.8,350.0,84.1,0.0,2142.35,0.0,7082.5,0.0,0.1,8.8,0.0,8627.425000000001,219.10000000000002,17579.95,39057.100000000006
2024-01-05 15:00:00+00:00,73.7,258.3,1011.075,1952.3,320.0,90.9,0.0,2316.7,0.0,7083.5,0.0,0.1,8.8,0.0,6104.4,214.4,17786.1,37220.275
2024-01-05 16:00:00+00:00,77.8,269.2,1667.15,2043.3,300.0,90.2,0.0,2878.7000000000003,0.0,7083.5,0.0,0.1,8.8,0.0,2104.625,220.8,17447.35,34191.524999999994
2024-01-05 17:00:00+00:00,80.1,276.7,1746.475,2052.7,290.0,83.8,0.0,3402.2000000000003,0.0,7084.5,0.0,0.1,2.3,0.0,234.8,215.083,17469.625,32938.383
2024-01-05 18:00:00+00:00,80.3,277.7,1997.45,2067.5,265.5,92.1,0.0,3787.975,0.0,7086.5,0.0,0.1,0.3,0.0,145.39999999999998,204.85700000000003,16957.783,32963.465
2024-01-05 19:00:00+00:00,80.4,279.6,2294.725,2082.6,300.0,92.1,0.0,4111.2,0.0,7087.2,0.0,0.1,0.4,0.0,36.6,217.0,16445.575,33027.5
2024-01-05 20:00:00+00:00,81.7,278.7,2461.05,2065.8,300.0,92.1,0.0,4374.1,0.0,7088.2,0.0,0.1,0.4,0.0,5.6,220.7,15951.985,32920.435
2024-01-05 21:00:00+00:00,82.1,278.7,1915.875,2016.9,287.5,83.8,0.0,3792.0969999999998,0.0,7087.2,0.0,0.1,0.4,0.0,4.2,221.0,15863.475,31633.347
2024-01-05 22:00:00+00:00,83.0,275.6,1806.267,1923.597,290.0,82.4,0.0,3076.075,0.0,7086.2,0.0,0.1,0.4,0.0,9.0,221.1,15727.35,30581.089
